2025-08-19 10:04:21.958 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2025-08-19 16:16:33.200 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2025-08-19 16:16:33.209 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path '/api'
2025-08-19 16:16:33.215 [main] INFO  com.ankai.AnKaiBackendApplication - Started AnKaiBackendApplication in 3.692 seconds (process running for 4.348)
2025-08-19 16:16:41.046 [http-nio-8080-exec-1] INFO  o.a.c.c.ContainerBase.[Tomcat].[localhost].[/api] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-08-19 16:16:41.046 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-08-19 16:16:41.047 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2025-08-19 16:16:41.066 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - JWT过滤器处理请求: POST /api/user/page
2025-08-19 16:16:41.066 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - === Authorization头检查 ===
2025-08-19 16:16:41.066 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - Authorization头存在: true
2025-08-19 16:16:41.066 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - Authorization头内容: Bearer eyJhbGciOiJIUzUxMiJ9.eyJ1c2VySWQiOjEsInVzZXJuYW1lIjoiYWRtaW4iLCJzdWIiOiJhZG1pbiIsImlhdCI6MTc1NTU5MTE1MCwiZXhwIjoxNzU2MTk1OTUwfQ.XfzWBqy8mVpvm49xSHXnlAxxFISvyAfRedOcnuF_5UncF5K_Kw9R87eKuX_jYPcDMQgBcRnPa13WnettLod67A
2025-08-19 16:16:41.067 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - 是否以'Bearer '开头: true
2025-08-19 16:16:41.067 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - 成功提取Token，长度: 214
2025-08-19 16:16:41.067 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - Token前20位: eyJhbGciOiJIUzUxMiJ9...
2025-08-19 16:16:41.067 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - === JWT Token检查 ===
2025-08-19 16:16:41.067 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - Token存在: true
2025-08-19 16:16:41.067 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - Token长度: 214
2025-08-19 16:16:41.067 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - Token前20位: eyJhbGciOiJIUzUxMiJ9...
2025-08-19 16:16:41.067 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - 开始验证Token...
2025-08-19 16:16:41.123 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - Token验证结果: true
2025-08-19 16:16:41.124 [http-nio-8080-exec-1] INFO  com.ankai.security.UserDetailsServiceImpl - 加载用户信息: admin
2025-08-19 16:16:41.146 [http-nio-8080-exec-1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2025-08-19 16:16:41.540 [http-nio-8080-exec-1] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@153e5f9b
2025-08-19 16:16:41.541 [http-nio-8080-exec-1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2025-08-19 16:16:41.658 [http-nio-8080-exec-1] INFO  com.ankai.security.UserDetailsServiceImpl - 用户 admin 拥有权限: [ROLE_SUPER_ADMIN, SUPER_ADMIN]
2025-08-19 16:16:41.664 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - 用户 admin 认证成功，已设置到Security上下文
2025-08-19 16:16:44.903 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - JWT过滤器处理请求: DELETE /api/user/1957708200438468600
2025-08-19 16:16:44.903 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - === Authorization头检查 ===
2025-08-19 16:16:44.903 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - Authorization头存在: true
2025-08-19 16:16:44.903 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - Authorization头内容: Bearer eyJhbGciOiJIUzUxMiJ9.eyJ1c2VySWQiOjEsInVzZXJuYW1lIjoiYWRtaW4iLCJzdWIiOiJhZG1pbiIsImlhdCI6MTc1NTU5MTE1MCwiZXhwIjoxNzU2MTk1OTUwfQ.XfzWBqy8mVpvm49xSHXnlAxxFISvyAfRedOcnuF_5UncF5K_Kw9R87eKuX_jYPcDMQgBcRnPa13WnettLod67A
2025-08-19 16:16:44.903 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - 是否以'Bearer '开头: true
2025-08-19 16:16:44.903 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - 成功提取Token，长度: 214
2025-08-19 16:16:44.903 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - Token前20位: eyJhbGciOiJIUzUxMiJ9...
2025-08-19 16:16:44.903 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - === JWT Token检查 ===
2025-08-19 16:16:44.903 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - Token存在: true
2025-08-19 16:16:44.903 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - Token长度: 214
2025-08-19 16:16:44.903 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - Token前20位: eyJhbGciOiJIUzUxMiJ9...
2025-08-19 16:16:44.903 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - 开始验证Token...
2025-08-19 16:16:44.905 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - Token验证结果: true
2025-08-19 16:16:44.909 [http-nio-8080-exec-2] INFO  com.ankai.security.UserDetailsServiceImpl - 加载用户信息: admin
2025-08-19 16:16:44.989 [http-nio-8080-exec-2] INFO  com.ankai.security.UserDetailsServiceImpl - 用户 admin 拥有权限: [ROLE_SUPER_ADMIN, SUPER_ADMIN]
2025-08-19 16:16:44.992 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - 用户 admin 认证成功，已设置到Security上下文
2025-08-19 16:16:57.338 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - JWT过滤器处理请求: POST /api/user/page
2025-08-19 16:16:57.339 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - === Authorization头检查 ===
2025-08-19 16:16:57.339 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - Authorization头存在: true
2025-08-19 16:16:57.339 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - Authorization头内容: Bearer eyJhbGciOiJIUzUxMiJ9.eyJ1c2VySWQiOjEsInVzZXJuYW1lIjoiYWRtaW4iLCJzdWIiOiJhZG1pbiIsImlhdCI6MTc1NTU5MTE1MCwiZXhwIjoxNzU2MTk1OTUwfQ.XfzWBqy8mVpvm49xSHXnlAxxFISvyAfRedOcnuF_5UncF5K_Kw9R87eKuX_jYPcDMQgBcRnPa13WnettLod67A
2025-08-19 16:16:57.339 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - 是否以'Bearer '开头: true
2025-08-19 16:16:57.339 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - 成功提取Token，长度: 214
2025-08-19 16:16:57.339 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - Token前20位: eyJhbGciOiJIUzUxMiJ9...
2025-08-19 16:16:57.339 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - === JWT Token检查 ===
2025-08-19 16:16:57.339 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - Token存在: true
2025-08-19 16:16:57.339 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - Token长度: 214
2025-08-19 16:16:57.339 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - Token前20位: eyJhbGciOiJIUzUxMiJ9...
2025-08-19 16:16:57.339 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - 开始验证Token...
2025-08-19 16:16:57.341 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - Token验证结果: true
2025-08-19 16:16:57.343 [http-nio-8080-exec-3] INFO  com.ankai.security.UserDetailsServiceImpl - 加载用户信息: admin
2025-08-19 16:16:57.422 [http-nio-8080-exec-3] INFO  com.ankai.security.UserDetailsServiceImpl - 用户 admin 拥有权限: [ROLE_SUPER_ADMIN, SUPER_ADMIN]
2025-08-19 16:16:57.425 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - 用户 admin 认证成功，已设置到Security上下文
2025-08-19 16:17:17.526 [http-nio-8080-exec-4] INFO  com.ankai.security.JwtAuthenticationFilter - JWT过滤器处理请求: POST /api/user
2025-08-19 16:17:17.526 [http-nio-8080-exec-4] INFO  com.ankai.security.JwtAuthenticationFilter - === Authorization头检查 ===
2025-08-19 16:17:17.526 [http-nio-8080-exec-4] INFO  com.ankai.security.JwtAuthenticationFilter - Authorization头存在: true
2025-08-19 16:17:17.526 [http-nio-8080-exec-4] INFO  com.ankai.security.JwtAuthenticationFilter - Authorization头内容: Bearer eyJhbGciOiJIUzUxMiJ9.eyJ1c2VySWQiOjEsInVzZXJuYW1lIjoiYWRtaW4iLCJzdWIiOiJhZG1pbiIsImlhdCI6MTc1NTU5MTE1MCwiZXhwIjoxNzU2MTk1OTUwfQ.XfzWBqy8mVpvm49xSHXnlAxxFISvyAfRedOcnuF_5UncF5K_Kw9R87eKuX_jYPcDMQgBcRnPa13WnettLod67A
2025-08-19 16:17:17.526 [http-nio-8080-exec-4] INFO  com.ankai.security.JwtAuthenticationFilter - 是否以'Bearer '开头: true
2025-08-19 16:17:17.526 [http-nio-8080-exec-4] INFO  com.ankai.security.JwtAuthenticationFilter - 成功提取Token，长度: 214
2025-08-19 16:17:17.526 [http-nio-8080-exec-4] INFO  com.ankai.security.JwtAuthenticationFilter - Token前20位: eyJhbGciOiJIUzUxMiJ9...
2025-08-19 16:17:17.526 [http-nio-8080-exec-4] INFO  com.ankai.security.JwtAuthenticationFilter - === JWT Token检查 ===
2025-08-19 16:17:17.526 [http-nio-8080-exec-4] INFO  com.ankai.security.JwtAuthenticationFilter - Token存在: true
2025-08-19 16:17:17.526 [http-nio-8080-exec-4] INFO  com.ankai.security.JwtAuthenticationFilter - Token长度: 214
2025-08-19 16:17:17.526 [http-nio-8080-exec-4] INFO  com.ankai.security.JwtAuthenticationFilter - Token前20位: eyJhbGciOiJIUzUxMiJ9...
2025-08-19 16:17:17.526 [http-nio-8080-exec-4] INFO  com.ankai.security.JwtAuthenticationFilter - 开始验证Token...
2025-08-19 16:17:17.531 [http-nio-8080-exec-4] INFO  com.ankai.security.JwtAuthenticationFilter - Token验证结果: true
2025-08-19 16:17:17.533 [http-nio-8080-exec-4] INFO  com.ankai.security.UserDetailsServiceImpl - 加载用户信息: admin
2025-08-19 16:17:17.613 [http-nio-8080-exec-4] INFO  com.ankai.security.UserDetailsServiceImpl - 用户 admin 拥有权限: [ROLE_SUPER_ADMIN, SUPER_ADMIN]
2025-08-19 16:17:17.617 [http-nio-8080-exec-4] INFO  com.ankai.security.JwtAuthenticationFilter - 用户 admin 认证成功，已设置到Security上下文
2025-08-19 16:17:17.627 [http-nio-8080-exec-4] INFO  com.ankai.controller.UserController - 新增用户请求: zhangchao
2025-08-19 16:17:17.628 [http-nio-8080-exec-4] INFO  com.ankai.service.impl.UserServiceImpl - 新增用户: zhangchao
2025-08-19 16:17:17.754 [http-nio-8080-exec-4] INFO  com.ankai.service.impl.UserServiceImpl - 用户 zhangchao 密码已加密
2025-08-19 16:17:17.811 [http-nio-8080-exec-4] INFO  com.ankai.service.impl.UserServiceImpl - 用户 zhangchao 新增成功
2025-08-19 16:17:17.811 [http-nio-8080-exec-4] INFO  com.ankai.controller.UserController - 新增用户 zhangchao 成功
2025-08-19 16:17:17.874 [http-nio-8080-exec-5] INFO  com.ankai.security.JwtAuthenticationFilter - JWT过滤器处理请求: POST /api/user/page
2025-08-19 16:17:17.874 [http-nio-8080-exec-5] INFO  com.ankai.security.JwtAuthenticationFilter - === Authorization头检查 ===
2025-08-19 16:17:17.876 [http-nio-8080-exec-5] INFO  com.ankai.security.JwtAuthenticationFilter - Authorization头存在: true
2025-08-19 16:17:17.876 [http-nio-8080-exec-5] INFO  com.ankai.security.JwtAuthenticationFilter - Authorization头内容: Bearer eyJhbGciOiJIUzUxMiJ9.eyJ1c2VySWQiOjEsInVzZXJuYW1lIjoiYWRtaW4iLCJzdWIiOiJhZG1pbiIsImlhdCI6MTc1NTU5MTE1MCwiZXhwIjoxNzU2MTk1OTUwfQ.XfzWBqy8mVpvm49xSHXnlAxxFISvyAfRedOcnuF_5UncF5K_Kw9R87eKuX_jYPcDMQgBcRnPa13WnettLod67A
2025-08-19 16:17:17.876 [http-nio-8080-exec-5] INFO  com.ankai.security.JwtAuthenticationFilter - 是否以'Bearer '开头: true
2025-08-19 16:17:17.876 [http-nio-8080-exec-5] INFO  com.ankai.security.JwtAuthenticationFilter - 成功提取Token，长度: 214
2025-08-19 16:17:17.876 [http-nio-8080-exec-5] INFO  com.ankai.security.JwtAuthenticationFilter - Token前20位: eyJhbGciOiJIUzUxMiJ9...
2025-08-19 16:17:17.876 [http-nio-8080-exec-5] INFO  com.ankai.security.JwtAuthenticationFilter - === JWT Token检查 ===
2025-08-19 16:17:17.876 [http-nio-8080-exec-5] INFO  com.ankai.security.JwtAuthenticationFilter - Token存在: true
2025-08-19 16:17:17.876 [http-nio-8080-exec-5] INFO  com.ankai.security.JwtAuthenticationFilter - Token长度: 214
2025-08-19 16:17:17.876 [http-nio-8080-exec-5] INFO  com.ankai.security.JwtAuthenticationFilter - Token前20位: eyJhbGciOiJIUzUxMiJ9...
2025-08-19 16:17:17.876 [http-nio-8080-exec-5] INFO  com.ankai.security.JwtAuthenticationFilter - 开始验证Token...
2025-08-19 16:17:17.878 [http-nio-8080-exec-5] INFO  com.ankai.security.JwtAuthenticationFilter - Token验证结果: true
2025-08-19 16:17:17.880 [http-nio-8080-exec-5] INFO  com.ankai.security.UserDetailsServiceImpl - 加载用户信息: admin
2025-08-19 16:17:17.934 [http-nio-8080-exec-5] INFO  com.ankai.security.UserDetailsServiceImpl - 用户 admin 拥有权限: [ROLE_SUPER_ADMIN, SUPER_ADMIN]
2025-08-19 16:17:17.938 [http-nio-8080-exec-5] INFO  com.ankai.security.JwtAuthenticationFilter - 用户 admin 认证成功，已设置到Security上下文
2025-08-19 16:48:20.931 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2025-08-19 16:48:20.937 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2025-08-19 16:48:50.987 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.0.Final
2025-08-19 16:48:51.043 [main] INFO  com.ankai.AnKaiBackendApplication - Starting AnKaiBackendApplication using Java 17.0.15 with PID 23448 (C:\Users\A\Desktop\AnKaiBackend\Ankai_Backend\target\classes started by A in C:\Users\A\Desktop\AnKaiBackend\Ankai_Backend)
2025-08-19 16:48:51.044 [main] INFO  com.ankai.AnKaiBackendApplication - No active profile set, falling back to 1 default profile: "default"
2025-08-19 16:48:51.771 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2025-08-19 16:48:51.774 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2025-08-19 16:48:51.803 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 15 ms. Found 0 Redis repository interfaces.
2025-08-19 16:48:52.482 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2025-08-19 16:48:52.490 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2025-08-19 16:48:52.490 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2025-08-19 16:48:52.490 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.8]
2025-08-19 16:48:52.568 [main] INFO  o.a.c.c.ContainerBase.[Tomcat].[localhost].[/api] - Initializing Spring embedded WebApplicationContext
2025-08-19 16:48:52.569 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1485 ms
2025-08-19 16:48:53.033 [main] INFO  com.ankai.config.RedisConfig - 配置Redis连接工厂 - Host: 101.34.253.208, Port: 6379, Database: 9
2025-08-19 16:48:53.226 [main] INFO  com.ankai.config.RedisConfig - Redis连接工厂配置完成，使用数据库: 9
2025-08-19 16:48:53.255 [main] INFO  com.ankai.config.RedisConfig - 配置Redisson客户端 - Host: 101.34.253.208, Port: 6379, Database: 9
2025-08-19 16:48:53.263 [main] INFO  com.ankai.config.RedisConfig - Redisson客户端配置完成，使用数据库: 9
2025-08-19 16:48:53.326 [main] INFO  org.redisson.Version - Redisson 3.24.3
2025-08-19 16:48:53.554 [redisson-netty-6-4] INFO  org.redisson.connection.pool.MasterConnectionPool - 1 connections initialized for 101.34.253.208/101.34.253.208:6379
2025-08-19 16:48:53.598 [redisson-netty-6-5] INFO  o.r.connection.pool.MasterPubSubConnectionPool - 1 connections initialized for 101.34.253.208/101.34.253.208:6379
2025-08-19 16:48:53.949 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@63551c66, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@2761156e, org.springframework.security.web.context.SecurityContextHolderFilter@76b019c4, org.springframework.security.web.header.HeaderWriterFilter@3a7dcfb7, org.springframework.security.web.authentication.logout.LogoutFilter@25d23478, com.ankai.security.JwtAuthenticationFilter@260d48f5, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@32ddcca, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@1ddc8fc, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@4cf15477, org.springframework.security.web.session.SessionManagementFilter@55202ba6, org.springframework.security.web.access.ExceptionTranslationFilter@2634d000, org.springframework.security.web.access.intercept.AuthorizationFilter@221cdd87]
2025-08-19 16:48:54.214 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2025-08-19 16:48:54.223 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path '/api'
2025-08-19 16:48:54.230 [main] INFO  com.ankai.AnKaiBackendApplication - Started AnKaiBackendApplication in 3.719 seconds (process running for 4.65)
2025-08-19 16:49:04.309 [http-nio-8080-exec-1] INFO  o.a.c.c.ContainerBase.[Tomcat].[localhost].[/api] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-08-19 16:49:04.309 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-08-19 16:49:04.310 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2025-08-19 16:49:04.327 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - JWT过滤器处理请求: POST /api/user/page
2025-08-19 16:49:04.327 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - === Authorization头检查 ===
2025-08-19 16:49:04.327 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - Authorization头存在: true
2025-08-19 16:49:04.327 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - Authorization头内容: Bearer eyJhbGciOiJIUzUxMiJ9.eyJ1c2VySWQiOjEsInVzZXJuYW1lIjoiYWRtaW4iLCJzdWIiOiJhZG1pbiIsImlhdCI6MTc1NTU5MTE1MCwiZXhwIjoxNzU2MTk1OTUwfQ.XfzWBqy8mVpvm49xSHXnlAxxFISvyAfRedOcnuF_5UncF5K_Kw9R87eKuX_jYPcDMQgBcRnPa13WnettLod67A
2025-08-19 16:49:04.327 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - 是否以'Bearer '开头: true
2025-08-19 16:49:04.327 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - 成功提取Token，长度: 214
2025-08-19 16:49:04.329 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - Token前20位: eyJhbGciOiJIUzUxMiJ9...
2025-08-19 16:49:04.329 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - === JWT Token检查 ===
2025-08-19 16:49:04.329 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - Token存在: true
2025-08-19 16:49:04.329 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - Token长度: 214
2025-08-19 16:49:04.329 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - Token前20位: eyJhbGciOiJIUzUxMiJ9...
2025-08-19 16:49:04.329 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - 开始验证Token...
2025-08-19 16:49:04.396 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - Token验证结果: true
2025-08-19 16:49:04.398 [http-nio-8080-exec-1] INFO  com.ankai.security.UserDetailsServiceImpl - 加载用户信息: admin
2025-08-19 16:49:04.417 [http-nio-8080-exec-1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2025-08-19 16:49:04.819 [http-nio-8080-exec-1] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@2de5b8de
2025-08-19 16:49:04.820 [http-nio-8080-exec-1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2025-08-19 16:49:04.927 [http-nio-8080-exec-1] INFO  com.ankai.security.UserDetailsServiceImpl - 用户 admin 拥有权限: [ROLE_SUPER_ADMIN, SUPER_ADMIN]
2025-08-19 16:49:04.930 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - 用户 admin 认证成功，已设置到Security上下文
2025-08-19 16:49:20.669 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - JWT过滤器处理请求: POST /api/user
2025-08-19 16:49:20.671 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - === Authorization头检查 ===
2025-08-19 16:49:20.673 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - Authorization头存在: true
2025-08-19 16:49:20.674 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - Authorization头内容: Bearer eyJhbGciOiJIUzUxMiJ9.eyJ1c2VySWQiOjEsInVzZXJuYW1lIjoiYWRtaW4iLCJzdWIiOiJhZG1pbiIsImlhdCI6MTc1NTU5MTE1MCwiZXhwIjoxNzU2MTk1OTUwfQ.XfzWBqy8mVpvm49xSHXnlAxxFISvyAfRedOcnuF_5UncF5K_Kw9R87eKuX_jYPcDMQgBcRnPa13WnettLod67A
2025-08-19 16:49:20.677 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - 是否以'Bearer '开头: true
2025-08-19 16:49:20.677 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - 成功提取Token，长度: 214
2025-08-19 16:49:20.677 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - Token前20位: eyJhbGciOiJIUzUxMiJ9...
2025-08-19 16:49:20.677 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - === JWT Token检查 ===
2025-08-19 16:49:20.677 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - Token存在: true
2025-08-19 16:49:20.677 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - Token长度: 214
2025-08-19 16:49:20.678 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - Token前20位: eyJhbGciOiJIUzUxMiJ9...
2025-08-19 16:49:20.678 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - 开始验证Token...
2025-08-19 16:49:20.683 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - Token验证结果: true
2025-08-19 16:49:20.687 [http-nio-8080-exec-2] INFO  com.ankai.security.UserDetailsServiceImpl - 加载用户信息: admin
2025-08-19 16:49:20.763 [http-nio-8080-exec-2] INFO  com.ankai.security.UserDetailsServiceImpl - 用户 admin 拥有权限: [ROLE_SUPER_ADMIN, SUPER_ADMIN]
2025-08-19 16:49:20.766 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - 用户 admin 认证成功，已设置到Security上下文
2025-08-19 16:49:20.780 [http-nio-8080-exec-2] INFO  com.ankai.controller.UserController - 新增用户请求: zhangchao
2025-08-19 16:49:20.781 [http-nio-8080-exec-2] INFO  com.ankai.service.impl.UserServiceImpl - 新增用户: zhangchao
2025-08-19 16:49:20.894 [http-nio-8080-exec-2] INFO  com.ankai.service.impl.UserServiceImpl - 用户 zhangchao 密码已加密
2025-08-19 16:49:20.953 [http-nio-8080-exec-2] INFO  com.ankai.service.impl.UserServiceImpl - 用户 zhangchao 新增成功
2025-08-19 16:49:20.954 [http-nio-8080-exec-2] INFO  com.ankai.controller.UserController - 新增用户 zhangchao 成功
2025-08-19 16:49:21.040 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - JWT过滤器处理请求: POST /api/user/page
2025-08-19 16:49:21.040 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - === Authorization头检查 ===
2025-08-19 16:49:21.040 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - Authorization头存在: true
2025-08-19 16:49:21.040 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - Authorization头内容: Bearer eyJhbGciOiJIUzUxMiJ9.eyJ1c2VySWQiOjEsInVzZXJuYW1lIjoiYWRtaW4iLCJzdWIiOiJhZG1pbiIsImlhdCI6MTc1NTU5MTE1MCwiZXhwIjoxNzU2MTk1OTUwfQ.XfzWBqy8mVpvm49xSHXnlAxxFISvyAfRedOcnuF_5UncF5K_Kw9R87eKuX_jYPcDMQgBcRnPa13WnettLod67A
2025-08-19 16:49:21.040 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - 是否以'Bearer '开头: true
2025-08-19 16:49:21.040 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - 成功提取Token，长度: 214
